,KO,COST,MNST,PM,ORCL,WMT,STX,PYPL,SWKS,TXN,QCOM,V,WDC,FFIV,GLW,HPE,HPQ,IBM,JNPR,INTC,MA,MSFT,MU,NTAP,NVDA,AMAT,AKAM,ACN,AMD,CTSH,CSCO,CRM,NKE,MCD,HD,SBUX,TGT,GM,AMZN,DG,LVS,F,EBAY,DHI,YUM,BBY,CZR,EXPE,CMG,MGM,PHM,WYNN,AAL,AXP,MMM,AMGN,BA,CAT,DAL,CVX,JNJ,GS,FDX,JPM,KSU,MRK,NSC,PG,LUV,UNP,UAL,UPS,UNH,VZ,WBA,DIS,MktVal,PctReturns
2020-07-02,0.0,0.0,0.0,0.0,0.26,-0.74,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.32,0.0,0.0,0.0,0.4,0.0,-0.54,0.0,0.0,0.3,0.3,0.38,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.4,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,0.4,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.37,0.0,-0.68,0.7251951305256884,0.010348837209302353
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.51,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.38,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.7364103575442833,0.015465116279069768
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.02,0.0,0.33,0.37,0.32,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.7594445884953778,0.03127906976744188
2020-07-24,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.31,0.0,0.4,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.36,0.31,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.31,0.37,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7975051254304367,0.050116279069767344
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,-0.55,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,-0.64,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.32,0.0,0.34,-0.72,0.0,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.25,-0.6,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.7766401657534776,-0.026162790697674465
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.17,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,-0.69,0.0,-0.46,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.27,-0.48,-0.48,0.0,0.0,0.0,-0.63,-0.17,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7560501706614087,-0.026511627906976698
2020-08-14,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.08,0.32,0.0,0.0,0.32,-0.65,0.0,-0.73,0.0,0.0,0.0,-0.26,0.0,0.35,0.0,0.0,0.0,-0.12,0.0,0.33,0.28,-0.71,0.3,0.0,0.0,0.0,0.0,-0.14,0.0,-0.66,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.15,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.38,0.24,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.7449731565331136,-0.01465116279069767
2020-08-21,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.38,-0.08,0.0,-0.68,0.24,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,-0.68,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-0.7,0.0,-0.63,0.0,0.0,0.3,0.0,0.0,-0.65,0.0,0.36,-0.33,0.35,0.0,0.29,0.0,0.0,0.0,0.15,0.0,0.0,0.7231437105509805,-0.02930232558139534
2020-08-28,0.0,0.38,0.0,0.17,0.24,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.33,0.3,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.34,0.0,0.27,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.26,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.752573977840846,0.04069767441860472
2020-09-04,0.0,0.32,0.27,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.26,0.36,0.0,0.0,-0.14,0.0,0.34,0.0,0.0,0.34,0.0,0.0,-0.23,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.21,0.0,0.34,0.28,0.21,-0.52,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.33,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.7904652025391119,0.05034883720930239
2020-09-11,0.0,0.0,0.18,0.0,-0.2,0.28,-0.42,0.33,0.0,0.0,0.0,0.28,0.0,0.35,0.0,0.36,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.36,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,-0.45,0.0,0.0,0.0,0.0,0.0,-0.65,0.37,-0.12,0.0,0.0,-0.26,0.0,0.0,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,0.29,0.36,0.0,0.26,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.8168446808098938,0.03337209302325572
2020-09-18,0.0,0.0,0.0,0.0,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,-0.66,0.0,0.0,0.0,0.0,0.3,0.39,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.3,-0.01,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.825488037316138,0.010581395348837175
2020-09-25,0.3,0.0,0.0,0.34,0.33,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.8532282748492036,0.033604651162790766
2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.59,0.0,0.0,0.0,-0.12,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.38,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,-0.63,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474739446234765,-0.006744186046511613
2020-10-09,0.38,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,-0.02,0.0,0.26,0.0,0.0,0.3,0.26,0.0,0.27,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.34,0.0,0.32,0.0,0.26,0.0,0.0,0.26,0.19,0.0,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.37,0.31,0.32,0.0,0.0,0.0,0.0,0.3,0.35,0.0,0.27,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.8973369464815554,0.0588372093023255
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.28,0.0,-0.08,0.0,0.28,0.34,0.0,0.0,0.35,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,-0.02,-0.04,0.0,-0.29,0.0,0.39,0.0,0.28,0.0,0.0,-0.64,0.0,0.0,0.25,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.9352129129435094,0.0422093023255814
2020-10-23,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.28,0.0,0.0,0.0,0.0,-0.13,-0.21,0.0,0.0,0.0,-0.43,0.0,-0.12,0.0,0.0,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.8914971465477779,-0.04674418604651165
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896312222875616,-0.0020930232558139528
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,-0.62,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.26,-0.71,0.34,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.8305638469473061,-0.06639534883720932
2020-11-13,0.0,0.0,0.16,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.4,0.32,0.34,0.0,0.0,0.34,0.0,0.0,0.3,0.0,-0.62,0.0,0.0,-0.6,0.0,0.0,0.28,0.0,0.38,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.38,0.23,0.0,0.0,0.29,0.26,0.0,0.0,0.0,0.0,0.29,0.0,-0.69,0.0,0.0,0.39,0.38,-0.09,0.0,0.0,0.0,0.36,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,0.8601164675479894,0.03558139534883731
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.26,0.0,0.0,0.0,-0.62,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,-0.71,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,-0.71,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.8460145580219119,-0.016395348837209278
2020-11-27,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.3,-0.64,0.35,0.34,0.0,0.0,0.0,0.0,-0.6,0.31,0.32,-0.64,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,-0.66,-0.68,-0.62,0.0,0.0,0.0,0.0,-0.59,0.0,0.34,0.0,0.0,-0.64,0.19,0.0,0.0,-0.38,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.29,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,-0.18,-0.66,0.0,0.8004674951888718,-0.053837209302325495
2020-12-04,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33,0.0,0.24,0.0,0.4,0.26,-0.64,0.0,0.0,0.0,0.3,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.25,0.0,0.37,0.0,0.0,0.0,0.35,0.0,0.0,0.0,-0.22,0.0,0.0,0.8370469981666888,0.04569767441860462
2020-12-11,0.36,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,-0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.36,0.0,-0.48,0.0,0.35,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.36,0.24,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,-0.1,0.0,0.28,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.12,0.0,0.38,0.0,0.39,0.85709719370417,0.0239534883720931
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.3,0.31,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.34,0.0,0.35,0.0,0.28,0.0,0.0,-0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.35,0.27,0.0,0.0,0.0,0.0,0.0,0.34,0.4,0.0,-0.04,0.0,0.0,0.38,0.0,0.0,0.0,0.36,0.0,0.31,0.0,0.0,-0.64,0.0,-0.64,0.0,0.0,0.0,0.0,0.28,0.26,0.0,0.0,0.0,-0.67,0.0,0.0,0.8864976206975108,0.034302325581395454
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,-0.7,0.35,0.34,0.28,0.0,0.39,0.36,-0.7,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.36,0.4,0.4,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,-0.33,0.0,0.3,0.0,0.25,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.31,-0.36,0.35,0.15,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.38,0.0,0.0,0.32,0.3,0.0,0.917421956303238,0.03488372093023262
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917421956303238,0.0
